,C1_8-1-08_s1.CEL,C2_8-1-08_s1.CEL,C3_8-1-08_s1.CEL,E1_8-1-08_s1.CEL,E2_8-1-08_s1.CEL,E3_8-1-08_s1.CEL
1636006_at,8.28807939711394,8.41510240632825,8.49822117117935,8.32109021360989,8.18165726492139,8.41146677037458
1636007_at,4.7927477555947,4.76295613306357,4.64514317167554,5.04074716639027,5.10630663865235,4.77055482040466
1636008_at,3.57481355735394,3.50694127764597,3.48203632885125,3.66654947726331,3.42526841164037,3.44277077646997
1636009_at,8.84926207958261,8.66717824017166,8.93577457951208,8.85386919884782,8.73509333430958,8.87828871266538
1636010_at,4.05605111345213,3.70047281693678,3.98297871102873,4.15171536278365,3.72152623427427,4.16177797849582
1636011_at,4.65267851704591,4.86779416595517,4.98736876994756,5.22642914915302,6.1928207133193,6.31462386205383
1636012_at,5.14073771765003,5.06345476287268,5.23749826210971,5.14462848447697,4.95297066585646,5.22729907990645
1636013_at,4.40366468600935,4.20907472402131,4.32025174659635,4.63905848344158,4.33795611519764,4.38692325331674
1636014_at,4.00069614165918,3.89189712499948,3.90697346479407,4.12708549597794,3.968004112481,4.21004975163351
1636015_s_at,9.7391981363894,9.49223495985367,9.83459278571749,10.7633814249399,10.8936370938421,10.7428586930937
1636016_at,3.72137207174323,3.53717284244837,3.82239238768804,3.69952226065522,3.56559172805941,3.67719737245294
1636017_at,3.97090869706469,4.00897855714527,3.824475541648,4.28684944943556,3.88705711018648,4.06369558006625
1636018_at,3.53789009815916,3.65301277062563,3.68341937811803,3.74655200205907,3.63615142249199,3.72090052668436
1636019_at,3.8597137871227,3.86101555378477,3.82273099778715,3.81797378446415,3.80776397025055,3.79762544113782
1636020_s_at,11.5478668909762,11.5538829007792,11.4990246829909,11.551806947121,11.7321578857683,11.5477293022433
1636021_at,3.87951433608283,3.83307708063459,3.69003223591298,3.79411693662635,3.85731260811392,3.76958154531256
1636022_at,5.1808742194129,4.95621974019618,4.98915108936072,5.0967011383547,4.98166850307253,5.02435331226045
1636023_at,6.14576408194493,6.6196295189857,5.90242011595548,5.26133944536932,6.38747962584315,6.2048907178998
1636024_at,3.17598909661078,3.32797644801767,3.34269640120911,3.24743875727306,3.48263388716931,3.49227830262713
1636025_at,10.8969615367942,10.7798959704201,10.8772245582019,10.856422668611,10.8039737277346,10.7790527756687
1636026_at,10.9583548439236,11.0437468303697,11.0422393851718,10.7475842850454,11.082597638807,11.0802525972595
1636027_at,4.33033522839204,4.01916198593291,3.99601231776017,3.70855982717518,4.02528353032592,4.03325577337814
1636028_at,6.3952168419695,6.44989156559756,6.36497926354722,6.13279405429854,6.2904681942536,6.02861412467798
1636029_s_at,11.0714045118834,11.0410308209847,11.09845620791,11.1600015892379,10.979892439084,11.0519365853464
1636030_s_at,4.69708822488199,4.70688697238548,4.83986659857077,4.52666842032411,4.76994688506189,5.13182056909432
1636031_at,5.11286679260317,4.75371914502239,4.48947828741629,4.56393007469241,4.50356552895796,4.70025583443663
1636032_at,4.15474502939961,4.05850812785729,4.29281896154639,4.28473016947472,4.2911568869867,4.28748552464612
1636033_at,8.66362056467326,8.95883045848455,8.46900855183,9.04016522723664,9.09774888379732,8.68418573880912
1636034_at,11.0258757773037,11.1660751322795,10.9826159695208,10.8901307685791,11.1626287787389,11.0508945261103
1636035_at,8.16645259708414,8.08590164848336,8.1640922439336,8.02448243853204,8.31394355071365,8.22866829679265
1636036_at,12.0616391383281,12.2302611339849,12.0428884267581,12.0509966072968,12.169715205975,12.0634252617851
1636037_at,9.06138231399884,9.32088269272134,9.20334087654312,8.11208546487238,8.95474979876718,9.00790797757948
1636038_at,10.1058113819381,10.0916603562824,10.082481726502,10.0144229459387,10.0013008728308,10.1181996018378
1636039_at,3.93783560130386,4.06632610422479,3.75097799202651,4.06144274055357,3.83916339142983,4.06377197298582
1636040_at,9.25288420054715,9.05129378380583,9.21004388155478,8.98959095448811,8.80469093954319,8.94833163594929
1636041_at,4.02730804971593,3.91770501728603,3.96797016081023,4.22363811230567,3.93807105319174,4.02302735081977
1636042_at,3.75066952230895,3.69967623235821,3.73881600382884,3.84203972030826,3.72274988934256,3.77962251352473
1636043_at,3.87306515787092,3.93896940276482,3.91578974347977,3.896142294859,3.89742062959353,3.92721396435596
1636044_at,9.49007175734261,9.42817017756094,9.46930798587085,9.61322836126748,9.59794219095043,9.61439336987763
1636045_at,3.65765808963535,3.71163954864447,3.89017570047282,3.76720161690762,3.76746830498979,3.64740499902448
1636046_at,9.2087579865461,9.07649150689436,9.3955198826422,8.49913439212921,8.77350451143869,8.9097948627205
1636047_s_at,6.88940052884115,6.99608159490801,6.8748648489485,6.57164210199098,7.07047787588017,7.09859896906941
1636048_at,8.34488367189109,8.47570557383298,8.10288655950069,8.43355853440636,8.30947212888258,8.23196224369453
1636049_at,3.86920455427158,3.85617651106821,3.81834565767195,3.94243774192246,3.85944168927518,4.00260566243581
1636050_at,3.5179557283959,3.6148418050678,3.59307461816701,3.68813828414163,3.7275065505635,3.66743054804884
1636051_at,6.09412248268621,6.01794532118796,6.28373419323551,5.67176626352801,5.66156477597005,5.74082111200983
1636052_at,8.39574161816654,8.45817148603482,8.37604781545099,8.35908889714118,8.44326182417175,8.20670563026556
1636053_s_at,5.99157073358622,5.67282523036163,5.99090406897302,5.90206576669562,5.86099643918826,5.81648051037806
1636054_at,6.08640566186388,6.40599010390114,6.27091184716613,6.47509487925206,6.42610141825809,6.45090305467204
1636055_at,4.21782635465971,4.08516993050992,4.12695485958029,4.25284249772776,4.17271484154064,4.27489133785573
1636056_at,14.0802528724165,14.0834200670726,14.0556067073133,14.1429845202214,14.0890315384754,14.0608682522714
1636057_at,7.04766098140096,6.81099501091503,7.10925983383769,6.93580260101886,6.74020783633585,6.86663357125788
1636058_at,4.02474965178869,3.86139473134827,3.93445376121091,3.94814025522688,3.74186989161808,3.94735699208667
1636059_at,8.8500687166664,8.93531088984531,8.39055938711913,9.09494619964565,8.86447253835195,9.11204310591691
1636060_at,4.08406309983351,4.22835571114124,4.12465601177218,4.32491693153848,4.23765661049333,4.38495542225664
1636061_at,8.08877593709279,8.23948237604633,8.1585963961935,8.40509706548858,8.5964050769434,8.30774285765638
1636062_at,6.41915243828342,7.23109078813672,5.81450891307949,7.16991300838482,7.26217407557668,6.49825483787907
1636063_at,6.73888021301784,6.8872854488195,6.91235442198059,5.63494638865462,6.66704771637728,6.66840691158311
1636064_at,8.8228661651324,8.87519638943719,8.91271605059696,9.11301878472493,8.92765345411995,8.9607037388492
1636065_at,4.04230642558466,4.0179639565978,4.17637683074213,4.15484919843388,4.03343788032925,4.10984855121919
1636066_s_at,9.4941582719131,9.68193073800834,9.61893018091085,8.75636572396206,9.56635327452854,9.57933688499335
1636067_at,9.94850503472023,9.88770395088014,9.88108359343642,10.3307583341554,9.9919323450129,10.0398148183374
1636068_a_at,11.0564626034917,11.1398706400258,11.0509852093111,11.0888452035255,11.2375887763924,11.2483187220097
1636069_at,3.86892528285315,3.77421574233581,3.89460608352381,3.82553956315269,3.62269962960068,3.78317222925621
1636070_at,3.74286670666985,3.73301094023816,3.89547943485916,3.82640211566031,3.76814731694041,3.89310533675327
1636071_a_at,9.39929935772616,9.50320530325543,9.17071504959012,9.65462186861751,9.56337928380085,9.44541876088562
1636072_at,4.33260128096511,3.68542274503773,4.05933666668564,4.09148973490968,4.03389718055844,4.03228714838573
1636073_at,10.0370178756973,10.163586380981,9.96474249846873,9.54089797077078,9.63538904013662,9.42105615628742
1636074_at,5.87496803001288,5.91903533925242,5.86324632507316,5.74666242520884,5.93179964400149,5.77611195010225
1636075_at,9.44078579937576,9.5328262002061,9.15920267461581,9.77600342137111,9.47303702765638,9.24922612047657
1636076_a_at,6.83821268775938,6.93628096371385,7.08301398260754,6.24631768903747,6.61214154845426,6.8387478571809
1636077_at,4.23945337241578,4.19729324527148,4.45699339669706,4.22063476839417,4.16923574938154,4.37374691324495
1636078_at,4.78968779232547,4.73075593680414,4.84971853567952,4.77455811671283,4.68866391167244,4.76907213136421
1636079_at,3.0891541071147,3.11944236985337,3.06361514057718,3.2348601481312,3.0199448173709,2.97983724196931
1636080_a_at,5.94673564673757,6.33620109849783,6.06189967422554,6.07428208835739,6.05828953020087,6.21783738905286
1636081_at,9.35073001847862,9.28343663508243,9.25425650137354,9.42633465070519,9.27186815780351,9.34691002745555
1636082_at,4.41076270077341,4.58089151378362,4.32645060297412,4.58589808613089,4.73314935606391,4.59480396348417
1636083_at,4.37618009691315,4.42349066896719,4.62278402515135,4.61844130289786,4.58396302982537,4.56314171992972
1636084_at,4.22046227481633,4.49614343964081,4.28379503932125,4.36089611213417,4.25308926008691,4.38377794152194
1636085_at,8.58536785463727,8.5053463922317,8.74965762960725,7.77131993149509,7.997045963485,8.17731095292355
1636086_at,4.12728842532934,4.17648663898794,4.14863552292525,4.1094767388874,3.99154633940861,4.2372603521601
1636087_at,2.94052110439305,3.02418409949227,3.0855575358278,3.11478188892325,3.024288931182,3.07578722613075
1636088_at,6.67588962053924,6.77959207275584,6.58249925107011,6.76147697095445,7.165226564916,6.58501435298631
1636089_at,10.880186927128,10.9481470626787,10.9762253917467,10.9209716291501,11.2206312605297,11.0358009283922
1636090_a_at,4.58085685709665,4.4524911620659,4.76599497237706,4.75377987317235,4.65694271361447,4.64619815154299
1636091_at,9.42245083216652,9.49347408878555,9.47662440711966,9.31317246798509,9.64558971591014,9.57589714995943
1636092_a_at,9.15196338554984,9.24059671492129,9.09348509774258,9.21179662210179,9.24956891524893,9.25487796795959
1636093_a_at,7.13815994508677,7.04013516360727,6.91784088479137,7.31303911789896,7.25025395544029,6.94951961939663
1636094_at,4.3538639520496,4.1128320421276,4.25605258829302,4.44618647392641,4.33170905607219,4.24938885612866
1636095_at,6.3916114160499,6.41693864663693,6.43976679495673,6.5263707432108,6.52362331756699,6.64244376274305
1636096_at,9.75993349476227,9.81661820069415,9.65468346773403,9.88501761303056,9.87685102137578,9.94818427628615
1636097_at,12.6025512161325,12.5317180543552,12.8822325762939,11.4452615911695,12.0441611513511,12.0704641866274
1636098_at,4.6996431641283,4.94601442929012,4.56507984649746,6.15088448321406,5.51616012921747,5.71214948029598
1636099_s_at,4.75223644235156,4.93308720930392,4.97748933666985,4.41485525213308,4.51099596001065,4.83349496168428
1636100_at,5.50133385106795,5.49013616293343,5.70634108707671,5.06855675657427,5.51880930153882,5.33891979510304
1636101_a_at,10.4895538275534,10.5102438745875,10.4649662089872,10.406079809036,10.4726394488774,10.5132447669305
1636102_at,6.47505786898058,6.5281410667604,6.63756144810056,5.61824450731437,6.5374226839704,6.57359215108777
1636103_a_at,9.15518522704543,8.9823772782394,9.18790682707412,9.19227850540895,9.27264038433038,9.51895502232242
1636104_at,4.42115491347795,4.61118372188459,4.59668310282906,4.07928998565264,4.50338336247416,4.55467942726212
1636105_at,7.61136684595871,7.5235183901177,7.95884856842794,6.29812956773244,7.09464998402478,6.64589738374103
1636106_s_at,10.3966939600448,10.5802662289617,10.276102735722,10.5418133914643,10.5029029517357,10.4907170061084
1636107_at,5.96066440183082,6.02902093460129,5.93501333578601,6.62550938443269,6.26262902219256,6.03939214137949
1636108_at,10.521048790616,10.562157259054,10.4970174228833,10.2836123775545,10.4658332389855,10.509797586069
1636109_at,6.69838726547269,6.63286365402954,6.67888696102862,6.72604320324432,6.40805094630036,6.59134836096382
1636110_at,4.20688734374589,4.06436467051178,4.02850405572886,4.00770417411446,4.06900256825398,3.99653410252874
1636111_at,3.70715150129345,3.63728368831791,3.93901633561962,3.95598886316414,3.8692738037939,3.93949968815951
1636112_s_at,8.82074301969852,9.01142765596834,8.85364125260085,7.79732536366549,8.61834119112201,8.60461187664272
1636113_at,4.98322644850446,4.97963230022917,4.95534658095881,4.98555524846255,5.03003387742045,5.09623269766286
1636114_at,5.45634204371626,5.1898555692322,5.16092750447868,5.31658413053983,4.99675786063201,5.18913159047458
1636115_at,4.37713548493555,4.35317362213025,4.35518512098957,4.09441316030044,4.19420013700752,4.24204611660142
1636116_s_at,4.74708730312405,4.60777384453805,4.66877905136816,4.81804571191441,4.52351783332221,4.74623294037832
1636117_at,3.69275193863776,3.5384654814095,3.68060701433973,3.77473202616508,3.42802464251633,3.7175922571011
1636118_at,4.94737162423062,4.66185296804426,5.07907394008736,4.88304338709618,4.48656347881677,4.74173486223669
1636119_at,6.63922527771104,6.08437162962256,6.89815947368699,5.9019427572337,6.09217243109884,5.98713712942394
1636120_at,3.97809809399554,4.09965457861134,3.99001132689369,4.13531747615323,3.91084031801489,3.91401738382081
1636121_at,5.72827189216305,6.05135239216362,5.43521296324907,6.44953653230049,6.39628199882878,5.97987580806648
1636122_at,7.71087602239694,7.56661164327467,7.44049387593901,7.86083836147197,7.73378361838231,7.73364391292167
1636123_at,10.8476222776169,10.9286256073772,10.7869326386978,11.2493626066966,11.0264535707569,11.1199951008818
1636124_at,4.46154446992992,4.23131455357936,4.31887367995493,4.56857494206991,4.36661586247312,4.52251875032149
1636125_a_at,8.57145350341034,8.78970684858439,8.35020066500275,8.58273963007821,8.44797244668111,8.35854384488486
1636126_at,8.22011028106631,8.45029053911467,7.97610759012144,8.38553139775935,8.56969146339688,8.32588679531758
1636127_at,4.41474409411206,4.22521603970282,4.41452310347964,4.42115588122105,4.09879435131832,4.38188168124984
1636128_at,5.75183922657267,5.45325146729416,5.65383761347123,5.76344258919505,5.66321981348363,5.58341657140458
1636129_s_at,8.4143658753963,8.52043880622384,8.33448648078974,8.79866786806634,8.57240366307719,8.31011011895956
1636130_at,10.7744153329172,10.7797669141723,10.7016886707924,10.9333455594228,10.8552221686235,10.8950891834714
1636131_at,7.7081399924461,7.82633476627277,7.62573870264959,8.16922821328977,8.00476994862422,7.83422517573256
1636132_at,7.05204358041055,6.82930572596067,7.97741465073403,4.72249823563343,4.30360865770081,4.51479234966097
1636133_at,3.70773790353247,3.80248539367634,3.81798775268891,4.01330063406635,3.84401634153726,3.94244027902778
1636134_at,5.41424161591871,5.29876708207256,5.59766683333918,5.4441254586955,5.16268106788276,5.34126036177095
1636135_at,4.79143521715075,5.04044070251661,4.68318423720756,4.6854743972835,4.8508171428499,4.61459211627049
1636136_at,4.12105777923108,4.09482154608075,4.07005406452198,4.23332009424603,3.94163030820286,4.0594112104536
1636137_at,7.44117056837405,7.46503332537326,7.38176051408057,7.67708830152406,7.67699551482723,7.52832267272588
1636138_at,3.96377297617106,3.94252025456193,4.15474518561045,3.65907309715915,3.6057745951588,3.66234804444269
1636139_at,4.59966223688,4.55157084749932,4.42294066162241,4.58467015237912,4.31761282879249,4.4539115605059
1636140_at,8.36680127672035,8.57438996248682,8.29877624348502,8.44108984538977,8.53411753355428,8.41365791841145
1636141_s_at,9.77693615161141,10.01619074061,9.77796879160628,9.98967740387568,9.95376724700611,9.73736749741856
1636142_at,10.8845069529357,10.8319843729201,10.815626591753,11.0717228554313,10.9138818134958,10.9718500857598
1636143_at,5.37794383631565,5.20995224575848,5.31027715844943,6.00769775007142,5.27003826277842,5.6619971534363
1636144_s_at,11.1119317035379,11.1309951345195,11.0994238766919,10.7479076244271,11.0294449376897,11.0834985455178
1636145_at,6.57783822171889,6.5162645185309,7.00047234545881,6.3205957756538,6.44655572964695,6.62320587054736
1636146_at,9.90759342137654,9.98361494445347,10.0844866143269,10.2197644636385,9.33549512468289,9.71888983740045
1636147_at,3.91032564718283,3.98980680406217,3.94145843145604,3.95850686210295,3.96327991439438,3.86424847815868
1636148_at,4.34614642387706,4.25141235949844,4.37873256315106,4.72048849965525,4.31660953688223,4.37185930995938
1636149_at,9.79617045242113,9.62320943499159,9.81028213994382,9.93647070333312,9.88408810624053,10.0466994897657
1636150_at,3.47992105200225,3.43904044754704,3.47751996230235,3.32381240164132,3.38055651601579,3.35453060641254
1636151_at,7.70520875788111,7.52337780600785,7.71498930962336,7.75931705667998,7.55793755882407,7.61070671750474
1636152_a_at,8.36412957008871,8.50804195768811,8.27392632244532,8.64989118558259,8.72357901320127,8.37586132089455
1636153_at,6.76443130925969,6.75835033010549,6.5423125081302,6.37026639338277,6.4754304941405,6.22795734195434
1636154_at,5.13032640722955,5.33688444529994,5.09529627002175,5.87208047424261,5.98961972169458,5.73157115241269
1636155_at,3.41672747604476,3.40336020152366,3.56236226309557,3.52060641069679,3.43138433333654,3.61649371823376
1636156_at,10.6757749896465,10.819847139126,10.5528212272922,10.6165821798151,10.9223905071744,10.7452374303832
1636157_at,8.21590448940834,8.21064722436726,8.14882286200025,8.44413124640882,8.17212669689177,8.17592001626519
1636158_at,4.87624581242862,4.7576946579383,4.79690459367019,4.46292627161798,4.83027573427447,4.48492525468583
1636159_at,4.49006146939911,4.56697803274578,4.62397010531051,4.46819509222979,4.3878441931726,4.60586517900854
1636160_at,7.81339077529814,7.95984611624101,7.76560508954788,8.27808661962827,8.06782343890083,7.86377690113456
1636161_at,8.34191132776465,8.43287770152371,8.38008110157744,8.81132799047819,8.66864973133198,8.41641399071543
1636162_a_at,3.82044046938221,3.8603141839587,3.87934383064868,3.94323055850842,3.66540048404746,3.81905531411536
1636163_at,6.23475427328646,5.98729420229659,6.39239988275942,5.75263109568464,6.13083190143516,5.63035068672697
1636164_s_at,11.1980724141865,11.130927176092,11.0491040443966,11.1788757239366,11.1268356967037,11.0744271776576
1636165_at,11.2023203654137,11.1049332392819,11.1713835904601,11.4683623542031,11.4569011505496,11.6113228991086
1636166_at,3.80800821491287,3.80559468680538,3.93045608404955,4.12690509728591,3.8575210983589,3.95131038959159
1636167_at,4.17713198667832,4.06567075643618,3.83309215122663,3.82967339042324,4.1129857419507,3.8575661724418
1636168_s_at,8.8458695748786,8.75566322508001,9.09228233706419,8.34583687014401,8.59253399810251,8.55969485567908
1636169_at,5.122656945903,4.82730298952449,5.15279216244446,5.08392901750631,5.10755076711364,5.10959018116566
1636170_at,4.43991460793571,4.40506897130885,4.25144438006492,4.12171282409805,4.24454365767288,4.16583956233489
1636171_at,4.25663928029463,4.28007322408935,4.21976375594256,4.57507274081106,4.23531818681101,4.25234948495002
1636172_at,4.22688129111169,4.26905422190343,4.26962597020464,4.35612518648616,4.1607016043595,3.9712122214833
1636173_s_at,8.75755940857253,8.62934886116239,8.82506325741718,8.42324123463251,8.4594055853205,8.40283555306408
1636174_at,8.19305553615249,8.16506425200015,7.91335209314044,8.80335163948836,8.43456696926317,8.36354150795647
1636175_a_at,7.8252560761744,7.71685034692614,7.84398304641845,7.76647073287147,7.62965215550382,7.62853912593776
1636176_at,11.6825833981822,11.7142193523297,11.7189827034238,11.7796490679918,11.7843400959077,11.8396832165028
1636177_at,6.48727994564245,6.90091777199129,6.41856303513647,5.71427526429391,6.90069877715341,6.64678117367232
1636178_at,8.75364172441664,8.67651095680422,8.70896992764949,9.20614951671697,8.93958993916958,9.07945237256661
1636179_at,4.9946799044038,4.86086097417351,4.8892559397501,4.75830570746828,4.68395365143682,4.80026988472394
1636180_at,11.0970500999022,11.0895185657131,11.0965226319312,11.0618082150029,10.7977171307223,11.0604348524058
1636181_at,5.08906134452218,5.05904582266343,4.75597201090825,5.43695674116026,5.07947400674743,5.28061940358837
1636182_a_at,8.72608330435824,8.87839284425361,8.68539177055857,9.08613162334447,9.11515746390813,8.88888003186672
1636183_at,5.55429491953481,5.51564306298907,5.67020663262009,5.66297026296666,5.43902474288656,5.58808814850481
1636184_at,13.9733835410175,14.0431794604145,13.9810200838487,13.9623716194123,13.9000714569604,14.0059212727966
1636185_at,4.02658557104031,4.05573144173264,4.09060945803053,3.87402413166382,4.08165517765851,4.04291110155218
1636186_s_at,12.5636928172793,12.5682183434739,12.5983873927317,12.4497154597719,12.3514182239236,12.4636778768861
1636187_at,3.64977389456735,3.75274803226824,3.66803981676783,3.70157223969011,3.63509846840184,3.64719965176621
1636188_at,4.16456979863271,4.11951549574498,4.06186000463219,4.27901830146442,4.2054537621467,4.30609311890321
1636189_at,11.8783899524543,12.0203573764652,11.8300304772718,11.954617850726,11.9673757729279,11.9246423269318
1636190_at,7.93501288289533,7.89676674054328,7.86490590603154,7.92991563069136,7.89889510343216,7.66323247779887
1636191_a_at,6.90134439458372,6.95618157332917,6.78747462859631,7.01036764452424,6.993748390134,6.81984184446444
1636192_at,10.1450297941286,10.2090627287105,10.0706961289072,10.1333085243466,10.1134952797587,10.0704702166512
1636193_at,7.38127002502213,7.16711893295216,7.32986243181832,7.34848671718108,7.37640086643928,7.33830782591109
1636194_s_at,4.43069122514897,4.44046536431735,4.42266219177187,4.46592730470308,4.16335129104764,4.57705973403642
1636195_at,5.34657438840695,5.19466601981181,5.41592620214652,5.45201244771381,5.3751550983873,5.45958809745984
1636196_s_at,10.6585698977743,10.4757345416575,10.7116069430293,10.8241005469417,10.6560671558998,10.7570523663329
1636197_at,4.01043370318178,4.02089455345275,4.13698863879919,4.12062902841204,3.97182039835563,4.13962604348595
1636198_at,9.46104643431899,9.39126283780564,9.55865757548752,9.56506827438598,9.52831526256062,9.47389293523577
1636199_at,4.53899761521031,4.35040857854256,4.58949421301439,3.95483535421387,4.34470532631069,4.22516427397728
1636200_at,5.74693593162516,5.82546238071259,5.96147474081976,5.91076659221173,5.815225904699,5.98378425311218
1636201_at,3.5626166862084,3.51063179299707,3.38800348654959,3.57866323230682,3.46736239727272,3.46187268542499
1636202_s_at,12.2232868802726,12.398453333681,12.2943717494785,12.4054780528551,12.2744461716861,12.3143016235107
1636203_at,6.98436912478773,7.07041256959154,6.9341014269644,7.03093687198513,7.1157945093291,6.99574663102248
1636204_at,6.48126916212118,6.42190314457169,6.69460290187316,4.9955284177063,6.36206751659422,6.45386221390433
1636205_at,9.18941109879245,9.72645630227589,9.14390926153245,9.08800008720841,9.4773749340623,9.22112053425222
1636206_at,12.5688746322803,12.5361078266404,12.5832779267047,12.6174236366562,12.582283794191,12.4786537579514
1636207_at,8.2666894704829,8.44196779006649,8.18256326771746,8.74145239939099,8.70298660877138,8.39756385286751
1636208_a_at,8.15887445457791,8.30731689355161,8.21830186522392,8.17511290429978,8.2350689827476,8.00187567131439
1636209_at,6.13957584040836,5.89762377250501,6.06772986623421,5.97845254654493,5.92970084770748,6.09194861723424
1636210_at,9.84663515965342,9.97394938808868,9.88219383175656,9.99305746585659,9.93902139945019,10.1466463171588
1636211_at,4.83492248022913,4.71688350082963,4.802240563237,4.92709957389782,4.46416786801362,4.70271257200526
1636212_at,4.51022341470678,4.37252567337006,4.31463489023428,4.69790509659598,4.12408807333272,4.21159337451488
1636213_at,8.87372383153248,8.92812918074881,8.71148261304753,9.38227903521407,9.13549392607773,9.17207562379685
1636214_at,3.65593170560289,3.54398790194115,3.478477060466,3.60992390666981,3.52112641781587,3.41828906149125
1636215_at,3.24598463544077,3.43712203984571,3.25746117523566,3.18070867063601,3.22155430554307,3.2594577603391
1636216_at,6.50426949869385,6.61457197718925,6.97107314158968,6.29408520622284,6.17256413278739,6.41232087814326
1636217_at,7.40831308116478,7.25616918739485,7.46373332400867,7.40210258148932,7.41570619701081,7.38437777754028
1636218_at,3.67473128475957,3.55272586688842,3.56187039346816,3.68839082156864,3.57575638962089,3.65217831934021
1636219_at,7.10744600733215,7.09917660733201,7.09483067826196,7.61617879912816,7.47931353544403,7.24521802685318
1636220_at,3.85353924575504,3.89806962723143,3.73948066676353,4.02939053335835,3.59354845941948,3.81991579421104
1636221_a_at,11.2091104986788,11.2339621004318,11.257480222835,11.1465642302526,11.3492775215926,11.2675890749824
1636222_at,3.95748163046431,4.13859085302409,4.04258769675239,3.68821922913323,3.9466294541256,3.98298301446744
1636223_at,5.59115502150163,5.27175778350928,5.50781880007552,5.36501872386019,5.32338013447216,5.62570007460918
1636224_at,3.91975713949769,3.77953452425081,3.82817747938894,3.96828637808419,3.68770821751666,3.65799003868938
1636225_at,9.60893417401472,9.59121022501594,9.48140579455804,9.730641234447,9.66302856875316,9.74527666965248
1636226_at,5.8084312905163,5.79063920482074,6.01721531818042,5.9842424570497,5.79085104291926,5.88293756943355
1636227_at,4.77235995045282,4.76180979641652,4.75798365751624,4.86603182929447,4.56018984946147,4.74782335292954
1636228_at,5.26848109427531,5.0733830835924,5.3009699231059,5.16955356974021,5.06785504512424,5.08691483432707
1636229_at,3.78776950065795,3.77966697924593,3.77469070242308,3.72005831511932,3.73453367974296,3.63443876681227
1636230_at,3.79771275452454,4.16666420959328,3.91413719939558,3.90349098152809,3.77846186783608,3.9125563245033
1636231_at,8.16644498626215,8.12447134888996,8.07099784637674,8.39195961626239,8.25004579191372,8.09689296983899
1636232_at,4.23032562923574,4.24421928556405,4.32969058934188,4.06444195821672,4.20034578745892,4.18599824351736
1636233_at,4.62935155977368,4.44673124764981,4.7350034664882,4.72657370779454,4.59250422683175,4.71967665050571
1636234_at,3.31461815528348,3.36107616636169,3.45532200858524,3.44773723074552,3.43150065592593,3.36618681565286
1636235_at,4.68178405943817,4.73184052861212,4.51908246769317,4.76146438645857,4.55122121474231,4.42473194712994
1636236_at,4.4727628204346,4.21002830758282,4.4879584894441,4.60200336133536,4.22729671918512,4.74807050278399
1636237_s_at,9.55907324280652,9.71187895510813,9.51557848289579,9.53525886266395,9.62991029179816,9.55498401833362
1636238_at,9.9493359696166,9.95121926235225,9.69025586379535,9.97064523147506,9.73038317799628,9.88359046909382
1636239_at,5.58781071254054,5.53579709181421,5.63195747742615,5.60559361666189,5.32686890874332,5.53116797521833
1636240_at,8.10470491375079,7.84554002866126,8.17585466424032,7.8982566673358,7.85663365138745,7.89565217444616
1636241_at,6.18395755883691,6.1757732731635,5.88746421810962,6.28084519223043,6.01734173743238,5.90571110464797
1636242_at,8.45441055042202,8.41379399003541,8.60514694204703,8.70634986218669,8.90148690041467,8.89910366401194
1636243_at,9.13974080735459,9.31691602869277,9.0138759663687,9.45223487077054,9.30284348268445,9.1585627169172
1636244_s_at,11.9252596519107,11.9873410302655,11.9389419421292,11.9319778343271,11.8015360868586,11.6456103252192
1636245_at,8.56194307567763,8.65492877197102,8.56165023526664,8.52942412876165,8.8248239969473,8.68974613227618
1636246_a_at,9.33613052645534,9.28071190837395,9.2900376038536,9.89223354889079,9.58399638658332,9.36477236008237
1636247_at,8.2202353060197,8.24423100895682,7.99435244151181,8.41306411333585,8.31763938368189,8.23376248142558
1636248_at,9.69339745493965,10.6148055696292,9.45261701732139,10.2638947314577,10.3166929305598,10.1845136934605
1636249_at,8.37715502034234,8.22843190665479,8.57667853820882,7.84652709823074,8.04651379525249,7.78650118244442
1636250_at,4.85343651264808,5.04126135848769,4.84020920382662,5.0527549837261,5.10660854358028,4.72236150527471
1636251_at,6.30203275966115,6.36028272146876,6.27451564973324,6.34391859995606,6.38896981712711,6.37178027713579
1636252_at,3.99867539098593,4.06492800888934,4.43151813343964,4.11862579648032,4.13041617111739,4.06264600787376
1636253_at,10.203026295591,10.1511754130332,10.2376349147078,10.1590563915377,10.2671724791571,10.263445321742
1636254_s_at,10.8977078210138,10.9356204407865,10.8988369751264,10.8938499582172,11.046218234223,10.8994134675208
1636255_s_at,11.436000321595,11.1749366851864,11.4759244397056,11.3114322710192,11.3350696259812,11.4889505686911
1636256_s_at,3.27657903630302,3.28310706181456,3.19991159437159,3.28325160673515,3.25463863094287,3.28529838836802
1636257_at,8.77976089865854,8.47643534338032,8.71028297174718,8.7145405931728,8.62262907828816,8.7506947422295
1636258_at,5.15172860950863,5.00311226713464,4.94790626546114,5.0296150241148,5.20145043559046,5.28252972758527
1636259_s_at,4.30906474999417,4.28437483109175,4.33279539680993,4.46443221122734,4.25477218620988,4.38474889843205
1636260_at,6.91170378881296,6.6966463276903,6.66228917231498,6.7770926211177,6.74374080419951,6.63382445653524
1636261_at,3.0807007738123,3.23355137691477,3.2925773224754,3.42556015558237,3.18254472038941,3.1761097001996
