,C1_8.1.08_s1.CEL,C2_8.1.08_s1.CEL,C3_8.1.08_s1.CEL,E1_8.1.08_s1.CEL,E2_8.1.08_s1.CEL,E3_8.1.08_s1.CEL
Nf-YA,9.59286613331793,9.55714951803943,9.51274247482932,9.73799310090265,9.70227203729462,9.74292971303192
Nf-YB,10.468516400476,10.5704010608912,10.4210699165147,10.4415432280551,10.6285499514223,10.5876594718315
Nf-YC,8.52546731420351,8.73032155534312,8.55638879181586,9.07118255849182,8.79883926288987,8.53486746503274
Nf1,8.29052012211572,8.39389749001473,8.48422841091022,8.14597533041095,8.19240705008539,8.21111452260812
NFAT,6.24756749614176,6.65020069361811,6.38797066418495,6.14015099324763,6.51496459084558,6.48256527395942
NfI,6.89514276505426,7.3041184703223,7.19764337476188,5.17125841863993,6.55090366268564,6.68370768194029
ng1,3.17805457017613,3.40203917805983,3.23931319415667,3.23771032210769,3.19726956532443,3.26628398532341
ng2,4.40856520694267,4.32153217111982,4.21586832005404,4.37611218479997,4.25939512975537,4.23033209457927
ng3,4.56953050309791,4.67288201977496,4.73301298217432,4.77499253339994,4.74668753403588,4.68315201712939
ng4,3.91657251925779,4.01777000369747,4.07646183688737,4.00572262686056,3.7847818778646,3.98689134989799
Nha1,7.08278819335245,6.90656589350492,7.41890921198201,6.46915294394625,6.90005814381216,6.71033912980697
Nha2,5.11267997875206,4.74442504595775,5.51307157206541,5.04701900113206,5.45623731188177,5.5196817094816
Nhe1,8.96047718723555,8.96644229947097,9.01924726583558,9.04027565608332,9.12559280916316,9.10998302772406
Nhe2,7.77785674385672,7.91789489192306,7.86086887181557,6.269824432448,7.57557826692462,7.60239826200464
Nhe3,8.46888627567522,8.58336375660517,8.55842710285034,8.3827971800194,8.53383782413673,8.46340109185745
NHP2,12.3983237359697,12.4193870643802,12.3534411223346,12.5729461707184,12.4889834569694,12.5385998100854
nht,4.13071598938697,4.16522890582675,4.22301550377626,4.28010345451328,4.02861769551632,4.0578612009913
NijA,6.53966581427464,6.11699027408545,6.6070108475124,5.64693054236358,5.35461124762869,5.52962396448354
NijB,5.58540954046011,5.55587407496845,5.53859302085335,5.6212182388837,5.7511315217859,5.61034521688918
NijC,7.11743100206843,6.95816089273957,7.00391045659001,7.27530663415329,7.03910525871443,7.09648577152793
niki,4.58731536347608,4.33811300476472,4.2711917809593,4.64596569335288,4.33879083816664,4.46234409419722
NimA,5.06695875038325,4.86428849216673,4.97867301023711,5.16816383135139,5.01565117825112,5.07804747632061
NimB1,6.79236255677605,6.76680921668117,6.90447568949939,6.64119536029573,6.43948747532906,6.58803622511037
NimB2,8.8591290773515,8.42142473061219,9.05903141979252,8.74461190533978,8.72331226007063,8.7679494591161
NimB3,10.2218188586095,9.99616850986001,10.2906048127673,10.2089739670115,9.86292890146194,10.1129969060492
NimB4,8.63084828038615,8.4268173237559,8.69848971589927,8.72022008827511,8.42512437786016,8.50647082811446
NimB5,7.21330214409628,7.20982690362438,7.51108142232434,6.76029554406056,7.09223247766983,7.1785853419141
NimC1,6.44634508134368,6.21588588680115,6.52337892566141,6.56279667943083,6.79125810613936,6.62744125596913
NimC2,4.03453379579777,4.18017892258258,4.12903865644548,3.93287203806496,3.88107615286793,4.01282172572014
NimC3,5.79808363884525,5.47555172516093,5.38250175336005,5.61660212458983,5.50667363796945,5.54066032060304
NimC4,11.1520980127089,11.1010136495614,11.2162107352725,11.1999607448642,11.2963420898224,11.5173503099607
ninaA,4.59901311560788,4.52929278401178,4.77353524375417,4.72308836744856,4.34390212409693,4.8512267861421
ninaB,5.6510200887437,5.62025475946809,5.58528615955225,5.60326782757732,5.66591143305038,5.44920722505784
ninaC,4.2596016388187,4.07308188696297,4.17596822124956,4.1934659232742,4.36682626275497,4.19822979636733
ninaD,5.68638545105654,5.61074521023416,5.58861653073377,6.22153532625244,5.96058904333471,6.01050541205447
ninaE,4.71059553168548,4.66360007291456,4.68625572399023,4.64967936036514,4.73531410510058,4.70725648747858
ninaG,5.60415980897872,5.51092479135213,5.62255980877563,5.78818140033955,5.46817459210725,5.79610272324568
NiPp1,9.112991956205,9.20693884707676,9.16055510395375,9.51675682752897,9.43310686968814,9.36448730579331
Nipped-A,7.36581902955214,7.39185279046209,7.426966016158,7.26942625257104,7.50070732894643,7.42439733682478
Nipped-B,3.81362270631687,3.75799340510382,3.76051598223949,3.87646500876189,3.60041685766626,3.94415896205645
Nipsnap,9.87734373494724,9.95413128376839,10.0804261047874,9.83438154716637,9.78834370325873,9.81905955428693
NitFhit,9.82951736312943,9.80430354778915,9.71409989168493,10.1316932265737,10.0287859319906,9.99564154132139
nito,8.6478362209704,8.65662065075369,8.52500053013785,8.62144438564949,8.61181984304793,8.70197043211852
NK7.1,6.66018927112472,6.77737459914553,6.7319533879839,6.62400394278663,6.78489417316804,6.71025269592615
NKAIN,9.27466596764662,9.3313962439584,9.28560527700274,8.95496685786486,9.30844406496536,9.32293562447123
NKCC,6.96269877913055,6.77686753310304,7.17446802951949,6.63473307860047,6.78769970345786,6.7319010918713
nkd,9.90421721516221,10.1561483982895,9.99492579178831,9.90292920321875,10.1578180299039,10.0267338129253
NLaz,6.42255467786336,6.46333939245296,6.45593898893547,6.64144051285808,6.52115035888117,6.35966163887425
Nle,9.14117680392371,9.06814026524362,9.18171211366658,9.51167836199706,9.43969040397181,9.30599274069152
Nlg1,4.81208239655195,5.01832759623183,5.11685284517328,4.58986289824197,4.75884459789857,4.83778999809354
Nlg2,4.08874320171949,4.13402845978292,4.24140027431407,4.06625028047625,4.10899470052362,4.02962692120149
Nlg3,5.45486264112765,5.35670853465139,5.48958406864852,5.45495187801298,5.37251469618441,5.61674895093886
Nlg4,4.39677056335228,4.22630971443388,4.26245491762152,4.64003691564203,4.19631631818089,4.32503968919223
Nlp,12.9118656859144,12.9559724797468,12.789429279599,13.21436446412,13.0308586009832,12.9935959241113
nmd,10.0388657441667,9.95640453224993,9.91674970665724,10.2320903844654,10.0466642566913,9.98586118222734
Nmd3,10.0871289009731,10.0896215382652,10.1171440151267,10.2980512509923,10.2414276673635,10.214463549733
Nmda1,10.9535389042715,11.0070740870464,10.9806755481936,10.9717439426933,11.0025953562859,11.0782508600992
Nmdar1,6.05857106699654,6.33068407131254,6.35789638821255,5.65782969772918,6.30361352619097,6.01290730736822
Nmdar2,5.30527090643671,5.03273606215216,5.21659132125025,5.06137855045459,4.7760156771199,5.14902202500945
Nmdmc,9.67071837877137,9.62886737560832,9.7019114853468,9.7441413039967,9.69908751501904,9.8340624320836
nmdyn-D6,6.87192576447419,6.69838949179947,6.69627693102884,7.0711517615583,6.92761848465704,6.87909297127226
nmdyn-D7,9.03378877627494,9.29195842399893,9.11423396621169,9.10105054961286,9.09972785854197,9.0383372605935
Nmnat,6.45348155160309,6.58361898081048,6.43945345459188,6.53061838295541,6.74902798650499,6.68329592692975
nmo,11.8961823831949,12.0074934787052,11.9557678698638,11.8360871649209,11.6624854795278,11.828161113925
Nmt,9.81043550841503,9.97846092500597,9.59885729636142,9.64803245612406,9.56923946899082,9.14922299869198
Nna1,4.48812260864239,4.08649230996997,4.63908609096868,4.19946497883696,3.97351624968919,3.90748144063385
Nnf1a,10.186406373402,10.0463183162246,10.2148452795737,10.3524156912332,10.2639905416032,10.2383230344419
Nnf1b,7.58016103022881,7.59480384499763,7.24129498246885,8.1477831292982,7.67203079019312,7.80733357825152
Nnp-1,11.6982281545382,11.8051294965585,11.5696395242432,11.90639395322,11.8569252028787,11.8044565997944
Noa36,10.731224098518,10.7592650958647,10.6419820741267,10.9227628931769,10.8079306760652,10.9064843180142
noc,11.9665729887984,11.9783635689147,11.974663595286,11.6987818677865,11.9737125162389,11.8333612297896
nocte,10.0372839870758,10.2506380362405,9.97383447377967,10.192835140489,10.2350905724247,10.0723187050399
nod,8.3116766616218,8.52760942174437,8.25783578775213,8.33410295610728,8.65294263292204,8.49009007736515
noe,3.54720996613211,3.59762340109097,3.40801905971522,3.27572147127544,3.38901229573248,3.42507322234444
noi,11.0100688298746,11.0988978655363,10.8509059122928,11.351485995324,11.1970405865719,11.0684619924484
nol,5.8826570720689,5.6137503289671,5.59901707874941,6.13492705015565,5.85933216095709,5.8205680770873
nolo,6.15180218582339,6.30935491253003,6.11906873352585,5.17099787824871,6.03190936847178,6.01405157738035
nom,8.5893543194642,8.50223889989864,8.7269932361587,9.20091907240338,8.95303018869069,9.19790311357129
nompA,6.76831579115445,6.84166470475904,6.74533390852323,6.7622998745499,6.74802085905863,6.83326791972422
nompB,4.69622863896018,4.73187994352588,4.82633166332346,4.76972955619731,4.64956502769289,4.92657541047747
nompC,4.12136647839517,3.95242319905977,4.03961834142289,4.03063131623671,3.91874699828143,4.02270961850322
Non1,12.058477901199,12.0493555088346,12.1183210206032,12.1657972257445,12.0942465556602,12.1732359475555
Non2,12.0616391383281,12.2302611339849,12.0428884267581,12.0509966072968,12.169715205975,12.0634252617851
Non3,10.828447607289,10.9367430106803,10.7679307901774,11.1625733262181,11.0444489029158,10.9219531961817
nonA,9.71910708197454,9.7663099951572,9.73917400787039,9.8500519827516,9.89995060051694,9.75134834417843
nonA-l,9.5334259788103,9.62824006609292,9.46232096399388,9.89791341909672,9.7358645748001,9.53271847025915
Nop17l,9.22713973484395,9.31256606806327,9.18221089973934,8.97003988802584,9.22405312615878,9.0004264176244
nop5,11.7383222310756,11.8248381034662,11.6565788045119,11.9097607012045,11.8159607086181,11.6899764457184
Nop56,12.2387998453517,12.2931756345276,12.2331193483759,12.2996438306155,12.2522413764942,12.2889274576969
Nop60B,11.0493942193187,11.1283885954301,10.9578105950133,11.4850314017174,11.3025476919962,11.1623719796751
nopo,5.63692724419731,5.61386417643517,5.43955507418214,5.58772817914227,5.65834808298013,5.60299679873628
Nopp140,12.1241572660787,12.1135443867281,11.9209307397977,11.8705120389928,12.0569593777955,11.9836085139439
nord,6.1823569392776,6.38775294977468,6.58972873620985,6.32386486629662,6.54027983985788,6.09158564884645
norpA,6.1008969186367,6.13216796265732,6.22287233744029,5.94124563767942,6.10572884413139,5.87307190392787
nos,7.38456320190573,7.73328212428502,6.62677546804873,8.15849840944282,7.75376196794938,6.78709753034332
Nos,4.80415629152424,5.00600809536008,5.35493394092492,4.71472209749525,5.0401454023832,4.84921283475351
Nost,4.60622827150602,4.86047956741895,4.71064181429624,4.3306834085631,4.70698487614069,4.53982938625599
not,9.59242450824603,9.6323679936422,9.37323900954342,9.98536442367887,9.65424533626828,9.46084869594917
Not1,6.78523455773684,7.13986884673982,6.62332448670526,4.78040370573465,6.47453603759265,6.74437847947133
Not10,8.55618173034517,8.51117055271591,8.49013804173981,8.70420307492265,8.59609077854972,8.54247988525825
Not11,7.18339326443217,7.28624169614867,7.18456026042416,7.54537277274529,7.45232962789327,7.36652314323177
Not3,10.2092573741391,10.4566462409882,10.2436893385233,10.0257741065187,10.3796300262443,10.2907638609254
Notum,6.34132082924166,6.68570834776519,6.70203568587571,6.02947159381914,6.56615892594877,6.56577266008919
Nox,5.81214638602227,5.82738336502276,6.06382540321401,5.50573894587211,5.83488273872427,5.7823835575373
Np,6.29183214387814,6.48543349991508,6.04513045110564,6.3622282892721,6.51026592852071,6.56389516667522
NP15.6,11.7150430082155,11.602735861827,11.671999370806,11.6788204874741,11.6224602046884,11.6224985748208
Npc1a,10.1445475199887,10.1393234878289,10.1862149802037,10.0631990466662,10.1329069941399,10.1992851489404
Npc1b,5.66426858054219,5.59005546806153,5.77041488615186,5.18004623526211,5.55354725971912,5.46930323324979
Npc2a,11.0241699307825,10.9427183450132,10.8300710480233,11.1044727188613,10.7265844429412,10.8275618137952
Npc2b,9.84781596130744,9.8419697759953,9.76025007702163,10.1650938652082,9.75729127859294,9.90918302508009
Npc2c,5.56592526815252,5.41266570469406,5.46941412308396,5.2201390654752,5.29684515381922,5.27880172397865
Npc2d,6.20963739027802,5.91340976086859,6.32505165201326,5.73994225731224,6.01568136809922,6.09300333103782
Npc2e,7.63314872182721,7.7127924251217,7.8070057962798,6.65324440981085,6.30726806539247,6.32039875612246
Npc2f,6.3243306456672,6.44659665352563,6.51698861921665,6.54502059297824,6.73082883419773,6.86057390091539
Npc2g,9.96778526665068,9.82308223181531,10.0747652200291,9.67382215671437,9.53229563335948,9.69412375330513
Npc2h,5.99154250372838,6.07959114996052,6.06837621223925,6.19885702777474,6.0017527691926,6.02046398431143
NPF,5.6144198607333,5.86295590357155,6.11179047440077,5.8137641644828,5.84457303090948,5.53996242328334
NPFR,5.59256544049627,5.53065368953608,5.85024758509051,5.24244079739934,5.53802334290995,5.63544394996374
Nph,12.3919880623467,12.3896943307946,12.36038304273,12.5075556188905,12.4605444796245,12.4640642152599
Npl4,8.89532109956886,9.03634354836963,8.87084982700392,9.18125927363695,9.21679166896496,9.08321157747782
Nplp1,7.51158445206439,7.50520360220897,7.80530711490603,6.82208795956542,7.52971897664336,7.34374944562326
Nplp2,13.4721126748234,13.4512805979519,13.5098549474163,13.5604026060966,13.6033462067201,13.6395217654849
Nplp3,6.31124506270548,6.10714815148852,6.41023362638645,6.23580512568731,6.13226704315739,6.22332065940388
Nplp4,7.28605614418979,6.76778161427919,7.50207552217089,7.30920155355748,6.40489505904113,7.5421697952223
Nprl2,7.06536679818942,7.27758512526191,7.03114734803621,7.28929066171029,7.28159990518829,7.0637646023626
Nprl3,7.56324780091676,7.71472794909699,7.63408181181315,7.98910686838772,7.97255295666095,7.81891545814136
Nrd1,8.84394332231517,9.09953281310012,8.91197772411537,9.13191087020102,9.08955973755116,8.77287611895311
Nrg,9.69818177178972,9.79642913781854,9.90085190529205,9.91607522879466,9.50068711911862,9.71888983740045
Nrk,7.7259329963716,7.90720410248077,7.68256507156183,7.26760730880578,7.81045689554781,7.78397303049399
nrm,5.971875489774,5.97858473800039,6.16855485246208,5.28921946862674,5.91393249374218,6.06715642387817
Nrt,9.43394654772028,9.28848797849524,9.28839799827655,9.68937092198568,9.98411927425034,9.79221960730568
nrv1,11.0943030100798,10.934624543596,10.9904760952282,10.8879598691307,10.9475167430813,10.9995348329646
nrv2,11.3584128564927,11.2882754963314,11.3366862401508,11.1238880912948,11.2934444153891,11.3307370562749
nrv3,10.5488813114584,10.4431243068204,10.7519010527529,9.90355257555988,10.201497272678,10.0684829372801
Nrx-1,8.11133449516821,8.08016460849712,8.28966749703262,7.82529690750394,8.0876602473081,8.09297784790302
Nrx-IV,11.4226969134274,11.3161599455303,11.4474241062132,10.9899044381479,11.3154043263017,11.32669545294
Ns1,10.9435886814444,10.9982645619844,10.8391681817278,11.1835018463598,11.1377452489467,11.102700176139
Ns2,6.98639111722019,6.99331442125895,6.90246912183641,7.07614958607913,7.00166093039814,7.07161256437119
Ns3,8.914445891315,8.90578415213079,8.95003863816211,9.12124207000039,9.1731100779981,8.97986337704806
Ns4,8.43488753604217,8.5379854958726,8.2450925109482,8.67518491527516,8.62635242775299,8.66890647100239
NSD,8.9228659264402,9.2106204402931,8.88136514202344,8.81651596260475,9.03944191757939,8.64297820893748
Nse1,8.11581465187677,8.48889755042435,7.86627608324601,8.52506174251578,8.38378723703167,7.99136509429554
Nse4,8.80171136305963,8.95218624040697,8.71934255178978,9.25689477821674,9.13389999251391,9.13315772172532
Nsf2,8.2460387696446,8.44296639035431,8.4638721265015,7.6572475547946,8.123573340994,8.16548099303331
nsl1,9.83614716436276,9.97041091110002,9.87826879523951,10.0497154908557,10.0778512408909,9.9853498152019
nsr,4.06847156040465,4.21604550132594,3.9179668672285,4.15978294487876,4.08394506631759,4.2169207207658
nst,10.9860679528535,11.10024653976,10.9606526087177,10.7875251066067,10.8833732619878,10.9835287757118
Nsun2,9.13976543635113,9.14337268856412,8.97972184865585,9.20769527408142,9.1830294777585,9.10555575856483
Nsun5,9.98551463576732,10.0510683574617,10.0211312114441,10.2050511712968,10.1742874935366,10.2081358715973
nSyb,7.64725519586422,7.82537999222599,7.80364840637065,7.20225487605931,7.7852730999146,7.69430150070893
NT1,7.74339921015023,7.86551560883624,7.34835972035696,7.77661126909729,7.72063297884334,7.83289670436639
NT5E-2,5.8808485608732,6.02705991512749,6.008568389962,5.63924685761955,5.718028344985,5.72898986387677
ntc,7.2275772461278,7.49515866367431,7.03650415698907,8.15678018038956,7.81675407986322,8.08575320515012
Ntf-2,10.7959475357226,10.8015911770118,10.7046264782098,11.0065551034333,10.7425137369994,10.6787956961645
Ntf-2r,5.52881309835921,5.29223369858872,5.38910560710311,5.43969736875781,5.20711037479044,5.24462706961347
Ntl,4.43880555151745,4.46711510387952,4.52705339071991,4.31843316489997,4.54481894688342,4.49436891577657
Ntmt,7.45613588184979,7.34205651068729,7.37194990202302,7.64466863696425,7.60375893895896,7.67339695580593
NTPase,11.8401763033343,11.8849893274395,11.8611764898765,11.8039885588234,11.8790137752786,11.9519377953569
NtR,9.143918004713,8.93284864958772,9.16190346930276,9.11774177220456,8.98724461454647,9.08482576364492
nub,4.28528522899974,4.606843096164,4.6139398850367,4.40071639926646,4.44339334474138,4.57315116931562
NUCB1,10.9291216516849,10.9324074377749,10.8783226328353,10.7475829943757,10.8999086265357,10.9744801880276
nudC,9.98710188149652,9.96860428108189,9.92444808443166,9.99941854021298,9.97661042733416,9.97276162559676
nudE,10.5429752664501,10.60758991694,10.5455115572764,10.5094148373875,10.634591857987,10.6478963416363
nuf,8.75136938557873,8.9298688653421,8.86471953716481,8.43077064866871,9.02780228718861,8.97358383254292
Nuf2,10.0934572998737,10.3323339593482,9.98261765553516,10.6431163269586,10.3908120645972,10.2661808774843
Nufip,8.67335081347536,8.78591159668286,8.44492537134793,9.0661631668064,8.91469823921963,8.87590884233162
nullo,6.08237747634664,7.65276717943648,5.61271585209211,6.89015433490669,7.43536657556667,6.0886304438094
numb,11.0963572313198,11.196395612388,10.9776927515365,10.8920990881703,11.1233275403435,10.8806877464282
Nup107,9.38442042488769,9.58962969298955,9.1819581567921,9.58602586240739,9.56945432421939,9.37581091855126
Nup133,9.35561730835011,9.52424544735679,9.25100370356854,9.57900155154129,9.45828214483111,9.25540344764266
Nup153,10.5731465264665,10.8126762116229,10.6146564536035,10.5588504351627,10.776804572652,10.6821999365186
Nup154,9.95003033698148,10.2341123964426,9.96689048920171,10.1488742524893,10.1378086199951,10.1232756465677
Nup160,6.18395755883691,6.1757732731635,5.88746421810962,6.28084519223043,6.01734173743238,5.90571110464797
Nup205,9.30494327672887,9.4821785535752,9.13726747259714,9.54834659760553,9.45185338212615,9.18659735402145
Nup214,9.23281513670802,9.3703635951393,9.25695882717316,9.3324330771904,9.29816117159716,9.36495935956876
Nup358,10.2093858320111,10.5032640344041,10.1126244423458,10.6097071714751,10.5550920068725,10.3697453899637
Nup37,8.54775987868825,8.86051264014725,8.47577617907057,9.32305368300083,9.10521253705812,8.86653622208904
Nup43,9.53758818252031,9.73456491346692,9.47710291535516,9.98622836134453,9.89638908910259,9.87295331113154
Nup44A,9.35700361866852,9.60213515744814,9.33697310159859,9.9035358265814,9.69088954860558,9.37734080315095
Nup50,10.1111142993149,10.3259210187724,9.94249995300958,10.1551913728467,10.2427102897087,9.97555666053437
Nup54,9.59411416024317,9.77626350085515,9.51136898286758,9.75542403913767,9.52289312041814,9.34868562848095
Nup58,8.53890877039144,8.87324675252713,8.48156118194131,8.9480270124542,8.86630835351553,8.36301492205707
Nup62,10.2461549446724,10.371813077698,9.98995129630925,10.6463699005075,10.3949472492181,10.2478264107562
Nup75,9.43730145781184,9.84916149636435,9.43671675769642,9.79550916003434,9.80799980956679,9.67248267662954
Nup93-1,10.2411250890596,10.381478509888,10.147168716989,10.3571217138665,10.2571066850232,10.4031965875254
Nup93-2,8.47453954987398,8.57492420109438,8.2708474196179,8.87123473656324,8.74802395569466,8.79665776722047
Nup98-96,9.33514726862125,9.57147031405643,9.27429896216032,9.51990104836692,9.52563610595352,9.54216105838137
Nurf-38,11.0258496389186,11.0649670710107,11.029170179141,11.1972224377435,11.0262165852598,10.8524347556058
nvd,3.89271944217782,3.81066275519692,3.99893424794505,3.92307359023798,4.29340402548518,4.18625613200299
nvy,9.71992291070934,9.66233273553351,9.73294935272635,9.49307874394864,9.75685584013168,9.55988323832083
nw,11.0460086498523,10.6271288848617,11.0814611704365,10.9907407513586,10.9712268880585,11.0122528712913
nwk,7.27247440114405,7.3544091880009,7.43876032597482,6.65874609075934,7.02910282973117,7.04150135226367
nxf2,8.84013409197576,8.99377415944984,8.77473371725876,8.63843924002178,8.42607448075807,8.43831827221158
Nxf3,4.57763607906804,4.83347735953962,4.74756854539439,4.6250625197706,4.72074986072116,4.76706668672206
nxf4,3.93690681743869,4.05913569915492,3.94214930425315,4.1826488302329,3.86075588895804,4.1038351523987
Nxt1,11.6321946356477,11.7451213686812,11.4884464097125,12.1100631074124,11.8220406968137,11.835930196646
nyo,8.71095864538878,8.69543186314668,8.16685253256733,9.06823816639036,8.97863066687622,8.94991959949307
O-fut1,10.084916092282,10.3184262677126,9.869211232157,10.3819748462093,10.2234260654706,10.339167017923
O-fut2,8.52568423561374,8.54749345479121,8.44799096512262,8.69858151412359,8.57523644842804,8.61126568948257
oaf,8.46542207487509,8.97052876019476,8.57808529117426,8.72061508221978,8.80482761210892,8.6027603641877
Oamb,4.30803308191255,4.25254332889757,4.39240710433789,4.40731223914444,4.32500644027542,4.19072856034345
Oat,9.20047320482614,8.9376640885338,9.33214095427022,9.62833121261032,9.53251851477277,9.77285634009846
Oatp26F,7.69293248569389,7.43122037224647,7.65726478463664,7.56173727192613,7.56592387618071,7.70282650847146
Oatp30B,10.0156643224529,9.94166369563978,9.9170705505252,9.8757764012932,10.0161373430423,10.1504399132249
Oatp33Ea,8.45836158959674,8.37401099519826,8.61767172456381,8.48114723067641,8.55402271534435,8.50830920205057
Oatp33Eb,8.29316152098665,8.18322026792636,8.36117070907029,7.96999588017722,8.09246099989103,8.0370323649368
Oatp58Da,5.23511280927902,5.37046186868979,5.42594811046885,5.34119192320035,5.35909198228759,5.62720689393353
Oatp58Db,5.06661017994758,5.19415842594096,4.96849970119122,5.28834010048774,5.12697824158168,5.2393370257774
Oatp58Dc,10.4813928505428,10.2961830148238,10.5493546378982,10.3273856463103,10.6732868797861,10.8783366603528
Oatp74D,9.21655240642324,9.33685848552071,9.11198374675362,9.10092286545268,9.2961187330995,9.46548848417383
Oaz,4.11059654647292,4.10150946238927,3.92516707109683,4.05967472171369,4.01854887340603,4.14424405602527
obe,8.24182222429627,8.21155964201516,8.14081976231047,8.16218080980479,8.24936021976879,8.29416776910779
Obp18a,8.91366321562068,8.82071521224898,9.01533693237703,8.12048680165073,7.91316722770463,8.08449283975819
Obp19a,3.8989203173989,3.70695176178977,3.80418694100274,3.98858058248071,3.90655323189864,3.82986041976949
Obp19b,5.17022464333412,5.06884695822517,5.23344907331526,5.32385058992762,5.04115514033833,5.05061511480569
Obp19c,4.58008444335891,4.4879878966093,4.48863899406344,4.63089392892814,4.54484470408218,4.57367894958191
Obp19d,5.80157672981854,5.54892036017826,5.47047722801233,5.62829215924498,5.76018713950383,5.58900763078758
Obp22a,3.6121010058005,3.53795504029192,3.68372888664082,3.77764931672789,3.70784160165624,3.74059345784927
Obp28a,8.54564540448667,8.42049038258486,8.80457140393704,8.16768712239446,8.19037093183437,8.16095248728129
Obp44a,10.8652041658963,10.8605578612853,11.2008817122439,10.485636573084,10.7827111559643,10.8017481570602
Obp46a,3.94310879525576,3.83668017891768,4.03018241730802,4.15116425630332,3.94054770080882,3.91278214147927
Obp47a,4.26357874551116,4.41330508578384,4.34100158060015,4.3597550376897,4.2980702949293,4.45799117225774
Obp47b,6.90613927553409,6.99051513196514,7.27057232533203,6.57398035705296,6.63660152479584,6.45901784695848
Obp49a,5.92823698152166,5.67845906511782,6.12650639663822,5.69108170953524,5.56004761297742,5.72859218910518
Obp50a,3.91037290118419,3.74939209468608,3.82258158061244,3.79000082830574,3.72540188039787,3.8768325986259
Obp50c,5.47750212604334,5.27300719450101,5.4315661682008,5.45078317390703,5.3000317805235,5.39883823368493
Obp50d,4.41666558794487,4.41128385839805,4.4172916991546,4.56447987402198,4.43684467243724,4.44766552580396
Obp50e,4.53970125969883,4.45810431063062,4.72384887023051,4.63015194008029,4.34053132082353,4.28692513948283
Obp51a,3.33895483096199,3.6111184288263,3.52994587321039,3.61626206105828,3.45979535909631,3.63095020271724
Obp56a,9.957963105786,9.71397303487465,9.68709957287235,10.2916622408069,10.0938680429714,10.0337621319338
Obp56b,6.3588808722253,5.93876561269573,6.59936540679838,5.79113760096624,5.86776950071313,5.87692916717842
Obp56c,4.17540375296593,4.26768639460842,4.31399785605555,4.33255335413437,4.27124343942013,4.30346183022139
Obp56d,8.10961561817387,7.65594014269582,8.5082086580277,7.28222290429955,7.72074906115468,7.75335955471736
Obp56e,4.17643784526025,4.16716948171439,4.06490213104295,4.25302714491701,4.09471963639334,4.35790988946121
Obp56f,3.06823914972378,3.51943030436688,3.25474298906338,3.28564783368139,3.31630333579195,3.16684000349841
Obp56g,4.72233934554296,4.71882297555838,4.81761109389209,4.84841415779054,4.79928174859701,4.78438023085149
Obp56h,7.51151808185588,7.34318115716155,7.70139692912816,6.77770775273375,7.10371105665074,6.98076910931284
Obp56i,3.53530010757168,3.57667070461339,3.74080735075923,3.63139972276578,3.69539273601498,3.64714936327466
Obp57a,3.51870413716764,3.4258793342898,3.52820748739865,3.5599384463188,3.46853110218748,3.45780272492932
Obp57b,3.69435987437056,3.46231779950485,3.56685789203579,4.00059406941724,3.52381709679066,3.82349368087595
Obp57c,3.92646026877444,3.88198824431962,4.04780487681892,4.13101998891038,4.04123513188422,3.79878298556559
Obp57e,3.30386832469949,3.30274848710175,3.38425360937731,3.46913585197649,3.30034266359129,3.45886504385751
Obp58b,4.51680841723335,4.43702130288742,4.56888826578412,4.63906311013798,4.26102905565786,4.56287188937097
Obp58c,5.78830744956102,5.40238026810414,5.83630389436815,5.67540709461741,5.41951099054346,5.54190657190138
Obp58d,5.14448265705824,5.15694228324118,5.07605334748065,4.67649941817282,4.96434616195945,4.9072678656281
Obp59a,3.87198818317435,3.94355518669414,4.09399774404131,3.9262053565366,3.85359608771024,3.86181642638469
Obp69a,4.24872558665699,4.26925672181822,4.30656140149096,4.388336225123,4.12046195071644,4.36211068786058
Obp73a,5.70673593411654,5.75476245702832,5.68339088470463,5.65424316752785,5.62803182628511,5.65626276816991
Obp83a,6.23149742360377,6.08305997062456,6.26401627652033,6.23799800189715,5.95848425287375,6.18515241233759
Obp83b,4.72349855449883,4.61357456145961,4.86851615754707,5.0715380930445,4.75265969765363,4.69056779216726
Obp83cd,8.9163980044993,8.61926174066178,9.32230530917592,7.59850093180592,8.14469606127117,8.2055568949351
Obp83ef,6.53496669780058,6.43145603467157,6.8179093025954,5.69556821546521,6.09181964422526,5.98741338609301
Obp83g,11.2251823881456,11.2338053482583,11.4573364140426,10.63655811971,10.7562460139902,10.9705911806041
Obp84a,4.03365717000366,4.38245323917982,4.36440810845948,4.08589241451435,4.37891592633393,4.51764073857791
Obp85a,3.55939765771507,3.74853783898076,3.82688142745066,4.05367849806695,3.69512283358669,4.01999964986725
Obp8a,5.27635544635101,5.09446612618312,5.35819062164442,5.16481612797435,5.16337417551716,5.16054655165257
Obp93a,3.90394247440168,3.84435242515585,4.05468215021511,3.94899303967534,3.82715373010882,4.27422056476095
Obp99a,13.3315056431533,13.3432066264166,13.4567361654632,13.4452573629169,13.538288130117,13.6202167625161
Obp99b,6.71037206164083,6.70536656547965,6.54099362705942,5.78865937533506,5.7384132089952,5.62583876522358
Obp99c,9.10941801406905,8.99458251766058,8.96322859324806,9.84817626541744,9.52114696391248,9.7889951842709
Obp99d,4.7869143923007,4.94708527134254,5.06444129859281,4.83105245928017,4.73725508623717,4.85510561992857
