"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CG13438",0.0158035299453205,4.15155102517931,0.195897777048842,0.849795418696149,0.934266970136142,-7.0104944424246
"Skadu",-0.0146873035713431,3.4439576308859,-0.195757612669978,0.849901350370786,0.934303644835924,-7.01052508788693
"CG17287",0.0163824450065961,3.74006664461636,0.195557019548977,0.850052957810173,0.934390520734986,-7.01056890768124
"CG18004",0.0223702846378071,7.54692291373662,0.195234462393524,0.850296759183796,0.934577638794403,-7.01063927739835
"CG31211",0.014435899768781,9.54190842826246,0.195106876740099,0.85039319820394,0.934577638794403,-7.01066707999973
"cmb",-0.0164125330519509,7.62026871183469,-0.194988665934895,0.850482553405722,0.934577638794403,-7.01069282363878
"SH3PX1",0.0139170619173949,8.66633314042112,0.194947642462537,0.85051356347019,0.934577638794403,-7.01070175401255
"CG18278",0.0377824531689477,8.31788422712851,0.194479239721777,0.850867653685965,0.934886931258267,-7.01080358842157
"CG7352",-0.0238162998979732,7.55915441827871,-0.194050799271149,0.851191566094704,0.934996786673752,-7.01089652232852
"CG32198",-0.0166871535953126,5.57170462825033,-0.194017047692973,0.851217084476575,0.934996786673752,-7.0109038348303
"CG14650",-0.0192154529436301,10.4504111679432,-0.193972267816427,0.851250941257414,0.934996786673752,-7.01091353474165
"CG5892",0.0387813945912034,5.11409192598066,0.193943919928851,0.851272374453545,0.934996786673752,-7.01091967412171
"Rtnl1",-0.0140536357311642,13.3697788564807,-0.193765678315594,0.85140714193994,0.934996786673752,-7.01095825604319
"CG14995",-0.0166104221805288,10.6438205291018,-0.193678138887078,0.851473331930101,0.934996786673752,-7.01097719183941
"Cyp304a1",-0.016888667979293,9.99754592854892,-0.193674579148901,0.851476023532939,0.934996786673752,-7.0109779616729
"CG15546",0.0407149496092662,6.89469522993992,0.193352518717785,0.851719549733193,0.935028647856531,-7.01104755289554
"CG4592",-0.0152751394574988,7.07380600616935,-0.193314833511731,0.851748046541528,0.935028647856531,-7.01105568846742
"GMF",-0.0212811274484697,11.2439991273223,-0.193312468944939,0.851749834588012,0.935028647856531,-7.01105619888336
"Ced-12",0.0129462083429317,10.3418562345721,0.193252006583217,0.851795555543063,0.935028647856531,-7.01106924820298
"CG6656",-0.0173267908421089,8.04648340162621,-0.193070546344597,0.851932777334805,0.93509954603191,-7.01110838768034
"fz4",0.0152897402200249,8.83101759903201,0.192793203268617,0.852142517003532,0.935250022498165,-7.01116813794511
"CR32027",-0.0426314682214972,6.12070750191594,-0.192622367428205,0.852271717254108,0.935271444407148,-7.01120490016201
"Obp19b",-0.0189666099343038,5.1480235866577,-0.1925752773755,0.852307331504168,0.935271444407148,-7.01121502781098
"CG14662",0.0187463679252486,5.63950943177629,0.191932294129594,0.852793656648468,0.935725350353054,-7.0113530687644
"Phf7",-0.0239960103912207,9.12867306434208,-0.191616353929102,0.85303264512319,0.935826018613491,-7.01142072989256
"mthl12",0.0129354266349004,3.36915465690309,0.191524993398443,0.85310175653438,0.935826018613491,-7.01144027490596
"MetRS",-0.0144359903797699,9.59046281039874,-0.191522719951879,0.853103476343633,0.935826018613491,-7.01144076115301
"Sgs4",-0.0179321375450536,4.15364370775683,-0.191271733836396,0.853293346660787,0.93595454928099,-7.01149440716638
"CG34136",0.0215759128433355,8.15800469931728,0.191065496636495,0.853449372222807,0.935959585495615,-7.0115384363563
"CG11929",0.0150796665784831,4.32938226038769,0.190832678616708,0.853625515406871,0.935959585495615,-7.01158808370418
"Nbr",0.0180146109105621,9.02427684217801,0.19072393557309,0.853707790175243,0.935959585495615,-7.01161125210532
"CG9235",-0.0151614825988542,4.8991255631039,-0.190521088360584,0.85386126910029,0.935959585495615,-7.0116544350452
"CG13296",0.0254577714731647,5.22010491727784,0.190513347258174,0.853867126330936,0.935959585495615,-7.01165608210096
"Cenp-C",-0.0165734737367398,9.57379214735496,-0.190488987938788,0.853885557638967,0.935959585495615,-7.01166126454236
"Mal-A7",-0.0177672771079314,4.80650594465941,-0.190244088046092,0.854070864770063,0.935959585495615,-7.0117133304849
"CR42646",-0.0196240323289625,3.95630046594415,-0.190155601371175,0.854137821913589,0.935959585495615,-7.01173212651692
"CG11598",0.0178330077530866,5.0657625767667,0.190067064367484,0.854204818409559,0.935959585495615,-7.01175092457066
"CG11438",0.022438804355442,7.54567308197781,0.190031253752495,0.854231916882904,0.935959585495615,-7.01175852536773
"dom",-0.0191599009429311,10.30634133026,-0.189975290771554,0.8542742653941,0.935959585495615,-7.01177040066035
"CG16896",0.01648727979752,8.78493194231363,0.189964034006629,0.854282783715558,0.935959585495615,-7.01177278891688
"CG14657",0.0152566115190229,9.99166924897765,0.189851487856351,0.854367951788187,0.935959585495615,-7.01179665921395
"Or83c",0.0166156124825738,4.03292367506103,0.189831487598859,0.854383086979428,0.935959585495615,-7.01180089967049
"RhoGAPp190",0.0141270473354904,8.55783350189514,0.189824385982103,0.854388461142183,0.935959585495615,-7.0118024052495
"CG14811",-0.0139842337414802,4.92763460590392,-0.189446321660691,0.854674573841391,0.936174809040672,-7.01188247626831
"Rab9Fb",-0.0169968001992031,3.99563550015647,-0.189372605141377,0.854730363947807,0.936174809040672,-7.01189807041905
"CG11878",0.0183137892429595,3.56169515307922,0.188996577410865,0.855014962736209,0.936306439285954,-7.01197752258037
"CG7376",0.0225773102069269,8.13770034829936,0.188930731818452,0.855064800701623,0.936306439285954,-7.01199141922115
"CG9492",0.0131449685008738,4.63381706727135,0.188856938233116,0.85512065526411,0.936306439285954,-7.01200698757667
"Pvf2",0.0130713315106661,6.64512043422315,0.188784695115608,0.855175337122057,0.936306439285954,-7.01202222299091
"CG11076",0.0124410895781324,11.6738820979086,0.188676536062158,0.855257205839104,0.936306439285954,-7.01204502195374
"BubR1",-0.0182250186643547,10.072054738799,-0.188637288889664,0.855286913624579,0.936306439285954,-7.01205329170672
"whe",-0.019612596922749,6.88199773939272,-0.188468798933798,0.855414453355687,0.936366437590436,-7.01208877478071
"CG16853",0.0167353734274975,4.06860115289064,0.187902292889904,0.855843307746804,0.936756227166498,-7.01220784752588
"CG14971",0.0122886333805816,9.75555407656809,0.187326521680377,0.856279228673769,0.937139753156472,-7.01232850380085
"fal",-0.0191964759639802,9.50522597431777,-0.18724719345837,0.856339292848589,0.937139753156472,-7.01234509874543
"CG15576",-0.0167698892256887,4.86354170344782,-0.187019843470778,0.856511438779542,0.9372263551323,-7.01239262029256
"fid",0.0137147852325699,5.01791520482749,0.186905350967034,0.856598133871011,0.9372263551323,-7.01241653028737
"CG3491",-0.0223305402990972,4.50315669414096,-0.186854251357067,0.856636827780159,0.9372263551323,-7.01242719697086
"CG42690",-0.0145467142372313,5.11477446927091,-0.186756963444549,0.856710497782555,0.937227306972519,-7.01244749714825
"CG10486",0.0240865277354798,5.35476064021432,0.186631127207054,0.856805787866232,0.937251908657479,-7.01247373870551
"NtR",-0.0162859910691751,9.07141371233324,-0.186382961795186,0.856993719674752,0.937315779869784,-7.01252543910278
"Nacalpha",0.0154969547743686,13.0388685946478,0.18636174054561,0.857009790651486,0.937315779869784,-7.01252985697029
"CG8132",-0.0161237088153658,9.04927028114481,-0.186077273422264,0.857225226176326,0.93747176026113,-7.01258902958333
"CkIIbeta2",0.0221690813836863,4.31207612154029,0.185910913420291,0.857351221569104,0.937529909664541,-7.01262359297436
"CG17549",-0.029586152855634,8.58206665397513,-0.185563012562666,0.857614723990172,0.937738402976854,-7.01269577474964
"CG14495",0.0171120321269465,4.61190763743092,0.185350788659737,0.857775473190438,0.937769786674363,-7.01273974074792
"CG12200",-0.016646921652999,4.53648323082698,-0.185295261878654,0.857817533179593,0.937769786674363,-7.01275123589021
"CG4945",-0.0177552231476001,7.13755918431414,-0.185236620931609,0.857861952591578,0.937769786674363,-7.0127633720208
"ETHR",0.0138930872785634,5.81940652889045,0.185055961813277,0.857998801881847,0.937839749993794,-7.01280073668695
"Maf1",-0.0121446302772021,11.3588413891904,-0.184874227741562,0.858136470645907,0.937910597087648,-7.01283828722462
"CG34460",0.0178070856289869,6.28287204674449,0.184690336258628,0.858275779010923,0.937920120855061,-7.01287624631669
"CG4598",-0.012560721668244,10.0406499509368,-0.184540485449575,0.858389303548367,0.937920120855061,-7.01290715100945
"CG13157",-0.0266557894258694,5.19136239841399,-0.184510535048087,0.858411993909624,0.937920120855061,-7.01291332489169
"CG17959",0.0136287157205839,4.31593902759939,0.18442305578034,0.858478268827321,0.937920120855061,-7.01293135190814
"ZnT86D",0.0120856742362037,12.4467912215416,0.184346994392132,0.858535894456295,0.937920120855061,-7.01294701913477
"Dnah3",0.0206385696211835,3.65711682178948,0.184111216093015,0.858714530590057,0.937920120855061,-7.01299554436209
"gus",0.0129423499256376,12.6191015630551,0.184071673790072,0.858744490453896,0.937920120855061,-7.0130036764855
"ACXC",-0.0168423412376493,3.87229516441475,-0.184065973505294,0.858748809386879,0.937920120855061,-7.01300484864216
"Obp58b",-0.0199179769126925,4.49761367351195,-0.183812463834693,0.858940891135965,0.937920120855061,-7.01305694177241
"CG5599",-0.0161384989506725,8.12588471741252,-0.183793720980772,0.858955092809668,0.937920120855061,-7.01306079037417
"CG18367",-0.0162809715739725,4.28318893713855,-0.18374787932762,0.858989827784002,0.937920120855061,-7.01307020172348
"Acn",-0.0163617039098334,10.7274450698963,-0.183708811674431,0.859019430247166,0.937920120855061,-7.01307822052554
"Sox14",0.0143647457592948,8.91364527654734,0.18348550038767,0.859188642956574,0.937935670327217,-7.0131240236784
"CG15728",0.0214293401041319,4.63203744368292,0.183379145509696,0.859269235434639,0.937935670327217,-7.01314581860835
"cv-2",-0.0246787911801611,6.84859268024975,-0.183361210582653,0.85928282614895,0.937935670327217,-7.0131494927155
"CG8319",-0.0128230999027839,6.97688081238972,-0.183305435357524,0.859325091774858,0.937935670327217,-7.01316091642128
"CenG1A",-0.0145077319054998,9.9110054255745,-0.183083690319281,0.859493131636969,0.938033668333026,-7.01320629946871
"betaTub97EF",-0.0139739185162,10.3630414476832,-0.182960748799168,0.859586300847362,0.938033668333026,-7.0132314376097
"Gp150",-0.0147790374213344,12.5790144938679,-0.182897620361327,0.859634142613346,0.938033668333026,-7.01324433912562
"Ufl1",0.012422472642756,9.97870941773899,0.182664739406267,0.859810636377309,0.938033668333026,-7.01329189467848
"Apc2",0.034129722487795,5.90386158117201,0.182575316851101,0.859878409401272,0.938033668333026,-7.01331013929005
"CG8508",-0.0217141643101098,4.73515687877109,-0.182559731049523,0.859890221950171,0.938033668333026,-7.01331331830743
"Pgam5",0.0153791630951332,10.6518075605513,0.182513956584436,0.85992491484126,0.938033668333026,-7.01332265331526
"CG7848",-0.0172242060248706,4.37910290841025,-0.182022379355438,0.860297506330051,0.938360594466922,-7.01342275676386
"Vrp1",0.0143309572210644,10.3501493969495,0.181779017366157,0.860481976709156,0.938482291439654,-7.01347221529284
"CG7164",-0.0168007181032834,4.34096256778374,-0.181666449827472,0.860567306933228,0.938495850017652,-7.01349507023896
"CG9590",-0.0118149956554099,9.42177052048606,-0.181367121978833,0.860794217713135,0.938643856528791,-7.01355577544668
"Chd1",0.0160355054821988,9.37539099196358,0.181208238784232,0.860914667570837,0.938643856528791,-7.0135879574463
"blow",0.0205403652048535,8.58182623603289,0.181110237806312,0.860988964372673,0.938643856528791,-7.01360779373034
"CG1690",-0.0141215728358559,3.87499606853507,-0.181102720075657,0.860994663799013,0.938643856528791,-7.01360931494766
"sta",0.0115969409332681,13.9824303337061,0.180985996185797,0.86108315694519,0.938660843565824,-7.01363292606512
"tj",-0.017639258338626,4.70572241188014,-0.18074777630777,0.86126376769042,0.938778235987339,-7.01368106677763
"unc-5",-0.0122201094400278,8.71360174613292,-0.180345705917359,0.861568624546229,0.938978056147051,-7.01376217666372
"CG18469",0.0171729331303765,3.92457553934597,0.180242859456769,0.861646608545134,0.938978056147051,-7.01378289517495
"ASPP",0.0274056925420769,8.69941186021377,0.180101209543222,0.861754018179758,0.938978056147051,-7.01381141149284
"CG13159",-0.0137358143845319,13.7514755703956,-0.179976241147584,0.861848781192815,0.938978056147051,-7.01383655110721
"Or24a",-0.0144241980168696,3.76665622215693,-0.179963815546473,0.861858203605502,0.938978056147051,-7.01383904979209
"CG13337",-0.0141553629718287,3.65513135506979,-0.179788504129689,0.861991145900586,0.938978056147051,-7.01387428522638
"nemy",0.0130844483858361,10.5869161692361,0.179748327931268,0.862021613012511,0.938978056147051,-7.0138823553514
"CG2941",-0.0173786533200424,8.26960842673746,-0.179736507689419,0.862030576790585,0.938978056147051,-7.01388472932292
"laccase2",-0.0129999946202508,4.03658536528397,-0.179381867848339,0.862299524810904,0.939145003298792,-7.01395588301982
"RpS4",0.0113841841858378,14.0752639916576,0.179342025977879,0.86232974087269,0.939145003298792,-7.01396386804662
"CG1552",0.0182192675405108,4.42931745142491,0.17917712681767,0.862454802927769,0.939201753755042,-7.01399689809818
"CG12902",0.0167660326411632,4.10259246982494,0.178942374536508,0.862632849839655,0.939303564376992,-7.01404386807206
"CG31093",-0.0237393668535066,3.57501283072409,-0.17886146585325,0.86269421665322,0.939303564376992,-7.01406004238637
"tok",0.0162228703280896,8.43188929319711,0.178625370077899,0.862873293944425,0.93934041606786,-7.01410719841765
"CG14053",0.0277001068002125,5.13605167630852,0.17862445107154,0.8628739910221,0.93934041606786,-7.01410738185254
"retinin",0.0199947444797788,4.93133779687215,0.178284534490107,0.863131830780459,0.939505285421484,-7.0141751654619
"CG43060",0.0162198860900107,3.66347326068855,0.178232380429255,0.863171393192894,0.939505285421484,-7.01418555430326
"CG16826",0.0142702301711841,3.68749383567804,0.177041176121428,0.864075115428211,0.940409420578475,-7.01442201587643
"Rab8",0.0178741835848015,10.2802955852707,0.176634429500954,0.864383748135206,0.940647234737797,-7.01450239747799
"CG43320",0.0230521488799402,6.30078549209272,0.17621754498454,0.864700099226142,0.940647234737797,-7.0145845922519
"BG642163",0.0172123422851778,5.38794579394966,0.176195942559763,0.864716492850631,0.940647234737797,-7.01458884623069
"CG42542",0.0160950809912848,8.44722872725651,0.176154005662009,0.864748318078357,0.940647234737797,-7.01459710302466
"Oatp26F",0.0163566713337673,7.60198421652588,0.175977237038622,0.864882467813081,0.940647234737797,-7.01463188489002
"CG4789",-0.012184519076893,8.65877010612695,-0.175882575886958,0.8649543081078,0.940647234737797,-7.01465049664408
"yps",-0.0126200873399966,11.5994555550197,-0.175525596293164,0.865225239375714,0.940647234737797,-7.01472059464395
"CG5984",0.0173674830148318,6.73908185300823,0.175524849464052,0.865225806205081,0.940647234737797,-7.01472074114635
"CG15800",0.0144249399878733,3.69437868877409,0.17551550956961,0.865232895017845,0.940647234737797,-7.01472257326282
"l(3)76BDm",0.0183916867563454,8.37198514460435,0.175508290216027,0.865238374387006,0.940647234737797,-7.01472398934711
"wbl",-0.0238316239669345,10.7240796536938,-0.175470059792903,0.865267390771921,0.940647234737797,-7.0147314873243
"GstE12",0.0133187186138368,10.6072515157792,0.175391425292768,0.865327074005404,0.940647234737797,-7.01474690449492
"ItgaPS4",0.0225000922510681,4.87930759326928,0.175323183646168,0.865378869860979,0.940647234737797,-7.01476027847504
"l(2)gd1",-0.011782758748021,8.25536996053355,-0.175294936898045,0.865400309531585,0.940647234737797,-7.01476581275467
"CG11626",-0.0142255735113865,4.35132908222259,-0.17523429772089,0.865446335905486,0.940647234737797,-7.01477769057403
"CG3164",-0.0234600472059991,11.0830293039912,-0.175197031252134,0.865474622189661,0.940647234737797,-7.01478498819525
"E(spl)m7-HLH",0.0163762601843676,11.3054715539149,0.175046657153174,0.865588762417167,0.940647234737797,-7.01481441921967
"kon",-0.0131451016990489,9.34650391066961,-0.174964343973336,0.865651242995052,0.940647234737797,-7.01483051883204
"CG6236",0.0161213353893253,8.34527559512954,0.174838906151846,0.865746459678535,0.940647234737797,-7.01485503873575
"ksr",0.0196487743443399,8.62121256506287,0.174827735729214,0.865754938978418,0.940647234737797,-7.01485722142338
"CG4627",0.0167003235161332,9.07022998833579,0.174620535462493,0.865912224966035,0.940738732844957,-7.01489768303346
"CG43666",-0.015049476977997,4.25354947151424,-0.174072063584983,0.866328601590069,0.940932611702221,-7.01500455764836
"CG12609",0.0195606195188978,4.27641618036569,0.17399134567419,0.866389882992905,0.940932611702221,-7.01502025809485
"CG10713",0.0151466870327246,5.53494724513831,0.173952325081175,0.866419507951152,0.940932611702221,-7.01502784540286
"CG14812",0.0118539728567022,10.4715479513867,0.173945382246452,0.866424779068249,0.940932611702221,-7.01502919521633
"FucTA",-0.0184931629142575,6.2030577700164,-0.173904099497465,0.866456121774882,0.940932611702221,-7.01503722023058
"CG32161",0.0191285372950993,3.96924342209485,0.173647806232652,0.866650710527409,0.941064545152654,-7.01508699917216
"CG1387",0.0177492168551261,4.80836073940297,0.173380427948994,0.866853725894129,0.941205605731722,-7.01513885348887
"Obp69a",0.0154550512446177,4.28257542894436,0.173276098452052,0.866932944220257,0.941212238479641,-7.0151590652494
"beat-Vb",-0.0112447975204475,9.37687863987069,-0.172980393505329,0.867157484410141,0.941302396797366,-7.01521628660126
"GNBP-like3",-0.0222910227949367,3.97714209958865,-0.172891665858358,0.867224861264559,0.941302396797366,-7.01523343722173
"Cyp6a14",-0.019870980650941,5.83736456329891,-0.172817792608325,0.867280959067098,0.941302396797366,-7.01524770989958
"Dbp80",-0.014435244563499,11.4405251839794,-0.172781586485237,0.867308453535059,0.941302396797366,-7.01525470289199
"CG15550",0.0135333536080671,5.01039461822671,0.17224710938339,0.867714351145977,0.941577308646948,-7.01535776476089
"scro",0.0113520588623759,7.87282987952958,0.172132610191782,0.867801310674328,0.941577308646948,-7.01537980214605
"CG30484",-0.0225151009841937,4.35642511192359,-0.17208224595099,0.867839561779615,0.941577308646948,-7.01538949102642
"Nxf3",-0.0152676389294095,4.71192684186931,-0.172062831832293,0.86785430669603,0.941577308646948,-7.01539322508924
"CG12716",-0.0127131770128397,4.00686554128433,-0.17195088349251,0.86793933192679,0.941590204704263,-7.01541474879664
"CG12393",-0.0155294246000146,9.41340489094754,-0.171812237225664,0.868044636899908,0.941625097358394,-7.01544138630412
"CG12576",0.0124163577748959,8.95548280115509,0.171335488760269,0.868406759683857,0.941938547827953,-7.01553281922043
"CG42580",-0.0126710530499565,3.40588522065385,-0.171133379375955,0.868560285527118,0.942025704791585,-7.01557150455499
"CG13869",0.0282126329081471,5.46229195287267,0.171026703498939,0.868641320811903,0.942034231668135,-7.01559190489274
"CG15145",-0.0136066456432919,3.81219714224132,-0.170777175750051,0.868830878623804,0.942160438965873,-7.01563957444809
"CG7582",0.0146172778620359,7.66319343409188,0.170420968522628,0.869101492999825,0.942374515360881,-7.01570750428133
"CG43155",-0.0154077281478804,4.36270142994947,-0.169940844492053,0.869466277550476,0.942690656660335,-7.01579884271419
"CG14958",0.0139700388179644,5.98953775475595,0.169624047566139,0.869706989190341,0.94283688210039,-7.01585896988233
"CG32391",-0.0180371153345624,3.65311408341981,-0.169570580781006,0.869747616267223,0.94283688210039,-7.01586910674658
"Hat1",0.0207075938898633,7.20894588165079,0.16943379849742,0.869851553044085,0.942870160300543,-7.01589502511093
"CG13138",0.0146165848658901,4.34820050887895,0.169125145673432,0.870086099084736,0.943044994074498,-7.01595343431385
"CG18233",0.0134137884019836,3.66106399206542,0.168875913917518,0.87027550097651,0.94317087293304,-7.0160005215883
"CG43069",-0.0189838442833565,4.42577011713072,-0.168231873728609,0.870764976273977,0.943500362738861,-7.0161218807197
"CG34204",-0.0151439489227632,3.81870847606377,-0.168206407282036,0.870784332190851,0.943500362738861,-7.01612667000706
"Dis3l2",0.0130609953279652,9.88704311628935,0.168180857597663,0.870803751466955,0.943500362738861,-7.01613147422514
"CG17377",0.0135492842921909,4.08546888880024,0.167963989839015,0.87096858761545,0.943500362738861,-7.01617222364232
"sel",-0.0183220763220664,10.7813550335181,-0.167923014066755,0.870999733108721,0.943500362738861,-7.01617991712129
"CG31122",-0.0151887040177527,9.09137581794375,-0.167887148553497,0.871026994516127,0.943500362738861,-7.01618664958535
"CG13545",-0.0271149693289185,8.3386878772156,-0.167758871807885,0.871124499293869,0.943500362738861,-7.01621071726183
"Ibf1",0.0189632712161298,10.6813256756942,0.167670317147488,0.871191812191326,0.943500362738861,-7.01622732150473
"CG33771",-0.0145073139069529,3.96769781837361,-0.167608093541593,0.871239110784494,0.943500362738861,-7.01623898339659
"CG31882",-0.0150552121208145,4.58498713547555,-0.166909503714635,0.871770174296701,0.943996065598093,-7.01636961754812
"CG43312",-0.0144083551581335,3.93103495712998,-0.166657958779648,0.871961414244356,0.944097271430443,-7.01641652305317
"fru",-0.0151555499751153,4.93947012583358,-0.166593654103732,0.872010304068619,0.944097271430443,-7.01642850265477
"CG14384",-0.0151978020200834,3.81774511091936,-0.166380943971305,0.872172028408704,0.94411728610447,-7.01646809666341
"IP3K2",0.0109032299467717,7.37922935633646,0.166376429431099,0.872175460901077,0.94411728610447,-7.01646893645876
"CG7906",-0.012467630777703,4.2994028849345,-0.166125874711363,0.872365967060386,0.944166664747761,-7.01651550921274
"Fer1HCH",-0.011156233210933,13.0028478205818,-0.166123523330341,0.872367754945986,0.944166664747761,-7.01651594595406
"aay",0.0170706749592693,10.6762682343205,0.165812081072522,0.872604568744004,0.944343579187147,-7.01657373844557
"RpL10Aa",-0.0155967589880399,4.31365689715095,-0.165293998956315,0.87299853742975,0.944673026057608,-7.01666963734777
"CG5989",-0.0155925120696185,8.81038647408373,-0.165218772934431,0.873055745225526,0.944673026057608,-7.01668353718842
"CG34125",0.0177645686897208,9.36760364269434,0.164915640957423,0.873286278786415,0.944811935743303,-7.0167394845476
"CG6443",0.019843373387312,9.03246026932107,0.164856966903413,0.873330902232819,0.944811935743303,-7.01675030190358
"fzo",-0.0136898209712042,5.43039617689163,-0.164670183565058,0.873472960019664,0.944886218577696,-7.01678471249124
"PpD6",-0.0110847876025928,3.92132558228827,-0.163534857880572,0.874336535976686,0.945732814019736,-7.01699303722938
"CG7320",0.0160350599209629,4.13947245032521,0.163448156292445,0.874402492253916,0.945732814019736,-7.01700888757779
"CG17109",0.0191050636003016,8.79393860995712,0.163263329409425,0.874543098650718,0.945805431118057,-7.01704264883728
"Csp",-0.0116091159935969,11.1683762668659,-0.163078721315181,0.874683543377391,0.945828417993225,-7.01707633226771
"CG34109",0.0165863044522512,3.96681209056706,0.162929490426071,0.874797077588686,0.945828417993225,-7.01710353314487
"Acyp",0.0139698711978093,4.25079717448827,0.162750517642781,0.87493324340593,0.945828417993225,-7.01713612257639
"bam",-0.0294323954637967,7.78970521290848,-0.162724503865742,0.874953035542752,0.945828417993225,-7.01714085650467
"CG42788",0.0284995611730796,6.85134545410952,0.162721699261598,0.87495516938343,0.945828417993225,-7.01714136683531
"Hex-t1",-0.0188775573816349,5.44747175633799,-0.162649958077333,0.875009752952276,0.945828417993225,-7.01715441801642
"CG13220",-0.0129398256030608,10.4809790232215,-0.162559431377975,0.875078630318262,0.945828417993225,-7.01717087850883
"CG10700",-0.0112105261282265,3.46377243279301,-0.161656784371066,0.875765472932482,0.946491327949359,-7.0173345092602
"CG2604",0.0238176726946921,8.09518209434811,0.161089653184846,0.876197072497175,0.946867830832675,-7.01743685524242
"CG31706",-0.0151821988037399,5.21632804212702,-0.161005735377874,0.876260939610105,0.946867830832675,-7.01745196892982
"RpL13A",-0.0102354342759323,14.0093583644743,-0.160811312059777,0.876408912608384,0.946876378986044,-7.0174869547254
"CG1494",-0.0105899737432527,4.2341356975847,-0.160779672037126,0.87643299390173,0.946876378986044,-7.01749264426446
"Camta",0.0121385780140661,5.20409067616305,0.160626743993332,0.87654938973016,0.946876378986044,-7.01752012825557
"CG32106",-0.0167332228584027,3.62680223398366,-0.160537099954988,0.876617620650844,0.946876378986044,-7.01753622686659
"CG13557",0.0242988273852598,4.84387042505488,0.160512167299849,0.876636597882139,0.946876378986044,-7.01754070277931
"CG13578",-0.0124978442961812,5.76748668634895,-0.160337093766324,0.87676985569223,0.946940865954847,-7.01757211255011
"ItgaPS5",-0.0157484483873924,5.14043002021751,-0.159924079104709,0.877084239889525,0.947200948270929,-7.01764607620436
"CG7997",0.0161970064015033,11.3703856520297,0.159724761931071,0.877235967261215,0.947233555851238,-7.01768170261298
"CG8195",-0.0165138902636279,9.76562960255862,-0.159680036086714,0.877270014924024,0.947233555851238,-7.01768969095037
"ZnT63C",-0.0217384332056731,9.98807491355024,-0.159594453765763,0.877335165447426,0.947233555851238,-7.01770497033563
"RpL13",-0.0101254137211324,14.1871108538692,-0.159401125458356,0.877482342529628,0.947289724634519,-7.01773945613149
"CG12914",0.0126939830149504,3.83210733430646,0.159332807812418,0.877534352648071,0.947289724634519,-7.01775163266632
"ninaE",0.0105995414513425,4.69211688025576,0.159219088318965,0.877620928537876,0.947303750649503,-7.01777188986021
"CG12898",-0.0162903116285267,3.5928047939745,-0.158765100108733,0.877966572303448,0.947597388651457,-7.01785261697385
"CG3764",0.0108215925593198,6.71034188560404,0.158514102745961,0.878157681116826,0.947724200410597,-7.01789715043782
"Krn",0.0104250902961933,8.47423420777528,0.15824972253345,0.878358988868453,0.947744751131967,-7.01794398267446
"Mtl",-0.0206330280060563,9.77423264439032,-0.158222856076403,0.87837944640027,0.947744751131967,-7.01794873744418
"SCAR",-0.0130629084970337,10.6670239289023,-0.158156595980861,0.87842990073689,0.947744751131967,-7.01796046059014
"CG6508",0.0151698505536872,4.64773355249721,0.158013737704389,0.878538683464004,0.947744751131967,-7.01798571936342
"CG31463",-0.019454588003688,8.09341269166598,-0.157977169390922,0.878566529694106,0.947744751131967,-7.01799218136211
"CG11588",-0.0141442556490801,3.39042113745521,-0.157909019776533,0.878618425101758,0.947744751131967,-7.01800422013811
"Cyt-b5",0.011469144746231,12.1182728876222,0.157383195410744,0.879018857460673,0.948097249576802,-7.01809693462298
"CG4332",-0.0144812510437973,9.88637427328767,-0.157258722455667,0.879113653136985,0.948120061195069,-7.01811883699048
"Hsp60A",0.0104724364675999,11.4997789864191,0.157112671536823,0.879224884749879,0.948160593589374,-7.01814451428261
"CG14644",0.0173656514403842,4.35590411537533,0.156514521032735,0.879680463023635,0.948451158690378,-7.01824942811506
"stg1",-0.016617831229726,5.54059532319588,-0.156489484407078,0.879699533091109,0.948451158690378,-7.01825381079578
"Sld5",0.0171723672529058,8.31641145203471,0.156468732112674,0.879715339903822,0.948451158690378,-7.018257442973
"Dro",-0.0154794261863462,3.29894773694712,-0.156154681953623,0.879954555791103,0.94849963699516,-7.01831235128042
"CG15096",-0.0201618701727782,7.85330120083744,-0.156154058264675,0.879955030875848,0.94849963699516,-7.0183124602167
"klhl10",0.0117047280658369,3.96709504636926,0.156119530780765,0.879981331697234,0.94849963699516,-7.01831849026572
"conu",0.0121282220879664,11.2915456091386,0.155697739685296,0.880302637974434,0.948744903160512,-7.01839204697438
"CG15594",0.0120457079840062,5.3363207670335,0.155627338603529,0.880356269469899,0.948744903160512,-7.01840430505662
"rictor",0.0142744487616042,9.0381143339825,0.155264744296474,0.88063250404698,0.948963158709369,-7.01846735193334
"UQCR-6.4",0.0111464728321007,12.3452392187475,0.155035593619455,0.880807086543072,0.949071847351482,-7.01850712064944
"Vm34Ca",-0.015397106506728,5.62704185786627,-0.154780009713834,0.881001815909274,0.949072959414734,-7.01855140795445
"CG11693",-0.0109999058886272,6.1478787661834,-0.15461604442366,0.88112674562977,0.949072959414734,-7.01857978145128
"CG18155",0.0143569552680871,6.47927931502098,0.154526103389428,0.881195275724898,0.949072959414734,-7.0185953326728
"CG7841",-0.0167651859570181,9.66935391860408,-0.154522098937669,0.881198326920697,0.949072959414734,-7.01859602485197
"Mst57Dc",-0.0125716912973508,3.94160836463054,-0.154451414814416,0.881252185105442,0.949072959414734,-7.01860823983941
